171,37.76869565
183,14.88809524
189,12.87222222
225,24.70866667
246,96.80297619
247,14.23661202
248,48.96137821
249,17.57839506
250,32.6014881
251,200.9986111
252,15.91666667
253,31.6337963
254,41.17674419
256,17.64473684
258,70.89656863
259,16.14068627
260,425.5522523
261,88.18
262,12.14513889
264,11.30023474
