171,2266.121739
183,893.2857143
189,772.3333333
225,1482.52
246,5808.178571
247,854.1967213
248,2937.682692
249,1054.703704
250,1956.089286
251,12059.91667
252,955
253,1898.027778
254,2470.604651
256,1058.684211
258,4253.794118
259,968.4411765
260,25533.13514
261,5290.8
262,728.7083333
264,678.0140845
